subject,run,motion_param,plv_empirical,plv_null_median,plv_null_mean,plv_null_std,p_value,p_fdr,p_bonferroni,sig_uncorrected,sig_fdr,sig_bonferroni,n_null_samples
ElL,2,rot_y,0.17427940751518728,0.1520879067957234,0.14133825175636444,0.07002656069659784,0.2962962962962963,0.5925925925925926,1.0,False,False,False,27
ElL,2,rot_z,0.14957018062094898,0.09977245807527108,0.12587957927509708,0.06235524241676067,0.37037037037037035,0.6690561529271206,1.0,False,False,False,27
DaH,1,trans_x,0.3335344007555954,0.13569102864471103,0.14715311328721484,0.06795392569041196,0.037037037037037035,0.17777777777777776,1.0,True,False,False,27
DaH,1,trans_y,0.23424552470379587,0.11856052992226442,0.14615684946361743,0.09350117630056541,0.18518518518518517,0.47138047138047134,1.0,False,False,False,27
DaH,1,trans_z,0.17619241873735345,0.1606828113880017,0.14449831049516929,0.07050329934081455,0.3333333333333333,0.6436781609195402,1.0,False,False,False,27
DaH,1,rot_x,0.16510818323543405,0.17645766205198476,0.17624436078206263,0.08414978664178321,0.5555555555555556,0.8333333333333334,1.0,False,False,False,27
DaH,1,rot_y,0.10880842018107102,0.13298285328905363,0.14792991761688382,0.08794813718990704,0.5925925925925926,0.8657004830917874,1.0,False,False,False,27
DaH,1,rot_z,0.08995758990125086,0.17408686121023922,0.19025223760147944,0.09929923567195281,0.8518518518518519,0.9511677282377918,1.0,False,False,False,27
DaH,2,trans_x,0.15919991916959172,0.13713166995116893,0.13968834533282143,0.05956122517754143,0.37037037037037035,0.6690561529271206,1.0,False,False,False,27
DaH,2,trans_y,0.21462795137044713,0.14635212655061655,0.1443295237822069,0.060805329041132956,0.14814814814814814,0.4291187739463601,1.0,False,False,False,27
DaH,2,trans_z,0.2770270987144915,0.18420849657267951,0.1829115251636359,0.07205762391429961,0.1111111111111111,0.3733333333333333,1.0,False,False,False,27
DaH,2,rot_x,0.28408397181360806,0.15061153872804126,0.15090150207031458,0.08295230407369944,0.037037037037037035,0.17777777777777776,1.0,True,False,False,27
DaH,2,rot_y,0.11861731464113054,0.16382829571159999,0.16749634919104664,0.07173247950662928,0.7777777777777778,0.9468599033816426,1.0,False,False,False,27
DaH,2,rot_z,0.2526067384776015,0.116634501345905,0.13668574051032698,0.06899596520515161,0.037037037037037035,0.17777777777777776,1.0,True,False,False,27
AmK,1,trans_x,0.24810348646563501,0.14487206377493156,0.15384645161336438,0.06308552487495199,0.07407407407407407,0.2828282828282828,1.0,False,False,False,27
