axis,n_runs,pvaf_total_median_pct,pvaf_total_iqr_pct,pvaf_total_null_median_pct,pvaf_total_excess_median_pct,pvaf_rsfMRI_median_pct,pvaf_gastric_band_median_pct,motion_power_in_gastric_band_pct,motion_power_in_rsfMRI_band_pct,wilcoxon_stat,wilcoxon_p_one_sided,wilcoxon_p_fdr,sig_fdr
trans_x,84,1.6507007657525583,3.003837715984883,1.667162997298273,0.08506147164283473,4.500872034520037,19.15085000774138,12.77669803666101,54.74427485831208,2175.0,0.0409898515374843,0.057385792152478014,False
trans_y,84,1.4518220323199247,2.178446717254684,1.3282915978476124,0.055687716199316895,3.9394369552052684,13.795917242324473,16.71888455415288,54.95157680888867,2213.0,0.028144939532591222,0.053421979286660586,False
trans_z,84,1.8581662011432933,4.322780373949106,1.9462647250918665,-0.07360369057609772,7.9145102898755555,34.064830822245,11.3461529006118,47.17999535569667,2205.0,0.030526845306663192,0.053421979286660586,False
rot_x,84,1.2030141314105043,1.6216102130295043,1.0261550838828855,0.05249717127201964,2.5034175823121108,9.669060222804799,14.536503718523447,48.075551284208345,2106.0,0.07613081418102306,0.08881928321119358,False
rot_y,84,1.9966948395696913,4.356198151303287,1.9121755695495675,0.23494616949085456,6.023003221350821,29.737979704128502,12.018773188379978,53.284530703369605,2400.0,0.003046232217346604,0.021323625521426227,True
rot_z,84,0.973068351330226,1.5603939643581604,0.9408780341238776,0.0666017865439037,2.021545427894498,7.564436116621167,15.610009111931667,49.61710018809675,2052.0,0.11687380751071685,0.11687380751071685,False
FD_Power2012,84,1.2259067231883733,2.4497782485598094,1.1531744511866395,0.10159533211100374,,,,,2273.0,0.014763755048640715,0.0516731426702425,False
