motion_param,percent_power_gastric_band,percent_power_low_freq,gastric_peak_freq,total_power,subject,run
rot_z,87.61984080105933,11.860056067843983,0.0443,0.0528583805097227,SE,2
trans_x,84.35587448396149,15.121675426863865,0.0443,0.007504869179205912,SE,3
trans_y,72.59577539251944,27.216542232178472,0.0443,0.05029614926181447,SE,3
trans_z,73.6016817512892,26.23363527959652,0.0443,0.008372600396910127,SE,3
rot_x,89.17995293092183,10.554182458833393,0.0443,0.09214172983331416,SE,3
rot_y,81.05407215046587,18.449313698442975,0.0443,0.01102205372459148,SE,3
rot_z,90.74210254164953,9.05812313362444,0.0443,0.03143800491960415,SE,3
trans_x,85.05304485537083,14.459465280414724,0.04388888888888889,0.002954678514144704,SP,1
trans_y,87.22976316356586,12.59602054344628,0.04388888888888889,0.011965824621913708,SP,1
trans_z,77.40637362595683,22.011007133538037,0.04388888888888889,0.0029315637285987155,SP,1
rot_x,82.73559553145245,16.699349067005354,0.04388888888888889,0.0071416526168812024,SP,1
rot_y,74.53084211950537,25.317402694257133,0.04388888888888889,0.005694176575568692,SP,1
rot_z,77.99094336419547,21.654567538636247,0.04388888888888889,0.01120494790170667,SP,1
trans_x,89.17584921565197,9.273148830663574,0.047142857,0.003134016214307749,SP,2
trans_y,71.29052586548103,28.016389044522796,0.047142857,0.015908829328853638,SP,2
trans_z,87.37943210292599,11.284623397970819,0.047142857,0.0021171268024232854,SP,2
rot_x,82.32809534680491,14.800180779797392,0.047142857,0.018761778445227202,SP,2
rot_y,83.15871578202902,15.789091508541114,0.047142857,0.0013895362022909642,SP,2
rot_z,88.56604178691123,10.02536387977909,0.047142857,0.030368987438628918,SP,2
trans_x,85.39475371348115,12.093447073599481,0.04722222222222222,0.005446532072870046,SP,3
trans_y,91.92374325325595,6.240092009995883,0.04722222222222222,0.060016307173639545,SP,3
trans_z,92.56861131753786,6.644385139709754,0.04722222222222222,0.009901197560108353,SP,3
rot_x,89.62130626932128,7.959771426918215,0.04722222222222222,0.03185571866256424,SP,3
rot_y,82.0141840207426,16.937591527224555,0.04722222222222222,0.004299034262231662,SP,3
rot_z,93.51360364571661,5.127991989856889,0.04722222222222222,0.030759073644297835,SP,3
trans_x,74.72378880074416,25.000120721601125,0.04296296296296296,0.003997690140894778,OfA,1
trans_y,71.5966653884445,28.273022411404966,0.04296296296296296,0.06097968435917145,OfA,1
trans_z,73.21355609819331,26.61459518706141,0.04296296296296296,0.0030761503041166114,OfA,1
rot_x,60.18648790676542,39.06836408957207,0.04296296296296296,0.042939225400538836,OfA,1
rot_y,83.9129560079733,15.968193700391076,0.04296296296296296,0.005936589555513178,OfA,1
rot_z,70.4978221976864,29.317066261011554,0.04296296296296296,0.02553202739550273,OfA,1
trans_x,83.80187061826017,15.925747915559361,0.04259259259259259,0.001534281742301628,OfA,2
trans_y,77.45600177531486,22.45676338301722,0.04259259259259259,0.045706825023805124,OfA,2
trans_z,72.87392901182217,27.01090815981463,0.04259259259259259,0.004672350765181785,OfA,2
rot_x,83.1820529826711,16.617432277432258,0.04259259259259259,0.007553926790349478,OfA,2
rot_y,83.65258988240168,16.207899874011023,0.04259259259259259,0.0016326892402388608,OfA,2
rot_z,80.87633835629616,18.91221341614321,0.04259259259259259,0.017891181746269916,OfA,2
trans_x,89.18692434360294,9.610722300845419,0.04555555555555555,0.0011930397181737962,SS,1
trans_y,85.7058409029437,13.085536642204241,0.04555555555555555,0.00586003065060307,SS,1
trans_z,91.01252171497595,8.344347521257399,0.04555555555555555,0.000818467825522254,SS,1
rot_x,83.5087349236546,15.740618247492982,0.04555555555555555,0.015544721235500023,SS,1
rot_y,70.35522497995099,29.27637541779865,0.04555555555555555,0.0009902226716909427,SS,1
rot_z,86.30033176359989,12.463180482016817,0.04555555555555555,0.01570793502708059,SS,1
trans_x,82.26432869787851,17.166264871563886,0.044814814814814814,0.0005569002905542559,SS,2
trans_y,79.87327081523883,19.64055484744688,0.044814814814814814,0.0025085367094495902,SS,2
trans_z,79.48770391483866,19.998138030902375,0.044814814814814814,0.0006843864208831824,SS,2
rot_x,85.0711981365261,13.6391620076484,0.044814814814814814,0.008966351382136709,SS,2
rot_y,86.07009616524742,13.55273020978698,0.044814814814814814,0.0006622485506626461,SS,2
rot_z,82.99168561005574,16.131757964279647,0.044814814814814814,0.012037142194944252,SS,2
trans_x,92.24393026057737,4.116160032254377,0.05074074074074074,0.004492570702189714,OzO,1
trans_y,93.0778167468319,2.5975296609021403,0.05074074074074074,0.014618970099124771,OzO,1
trans_z,91.36348644639217,6.619947657196786,0.05074074074074074,0.007344701129566176,OzO,1
rot_x,91.62376202709659,4.565782201118427,0.05074074074074074,0.02517911030804505,OzO,1
rot_y,89.26829679498796,5.406900856172693,0.05074074074074074,0.002969009643732552,OzO,1
rot_z,91.59354544009555,2.8348204976147,0.05074074074074074,0.017063191463549055,OzO,1
trans_x,92.7777115445148,5.694904115241293,0.05,0.0024040325100777847,OzO,2
trans_y,92.17253310774184,4.486644996258705,0.05,0.006927438788001707,OzO,2
trans_z,89.89551267555505,6.4776937774346965,0.05,0.003849449576421788,OzO,2
rot_x,92.64483783250758,4.223861220638709,0.05,0.026973616082661717,OzO,2
rot_y,91.63136873342098,5.295328109577053,0.05,0.0037437163488741624,OzO,2
rot_z,93.4617401048256,2.839553270190978,0.05,0.02126776328035957,OzO,2
trans_x,90.70590424526384,7.687387455936905,0.048888888888888885,0.005709074719255335,EdZ,1
trans_y,94.81300914354945,3.690545151254009,0.048888888888888885,0.013125495408400686,EdZ,1
trans_z,89.48278449200527,7.015058518458792,0.048888888888888885,0.004036085204243052,EdZ,1
rot_x,93.22379139127271,5.025293266299212,0.048888888888888885,0.020732122802784744,EdZ,1
rot_y,89.99123479894449,8.238256399194505,0.048888888888888885,0.005190085035591354,EdZ,1
rot_z,90.55768240376229,5.767810311666104,0.048888888888888885,0.015363484391236559,EdZ,1
trans_x,87.21933157550824,11.72099161411496,0.045925925925925926,0.01976640113841786,MaD,1
trans_y,89.18394783770206,9.998870049901102,0.045925925925925926,0.10958041728735883,MaD,1
trans_z,88.65129132390818,10.280430737183014,0.045925925925925926,0.006164487822998116,MaD,1
rot_x,85.09874295178537,13.962181372955136,0.045925925925925926,0.036685391388940856,MaD,1
rot_y,78.89654863249424,20.42287698187282,0.045925925925925926,0.010735820155086454,MaD,1
rot_z,92.21169467269202,6.746730563672692,0.045925925925925926,0.0295543609446614,MaD,1
trans_x,54.611590333057265,45.376609001434645,0.03925925925925926,0.02552418777799307,MaD,2
trans_y,55.8560479493163,44.11831820191583,0.03925925925925926,0.06797258269358186,MaD,2
trans_z,56.101638422058016,43.89052458064117,0.03925925925925926,0.023548828378881684,MaD,2
rot_x,65.52522166167462,34.35355212065702,0.03925925925925926,0.050283700861057865,MaD,2
rot_y,52.7545825937745,47.22517527829367,0.03925925925925926,0.007591703540710114,MaD,2
rot_z,74.53294308137443,25.453155425468776,0.03925925925925926,0.03290827250950754,MaD,2
trans_x,56.25095711649038,0.1128926400656443,0.06481481481481481,0.012015300411266137,RoH,1
trans_y,59.88269961836958,0.1283125955139372,0.06481481481481481,0.01440313338894838,RoH,1
trans_z,60.48568897553142,0.208309545188722,0.06481481481481481,0.005833968683681872,RoH,1
rot_x,42.566659457202036,0.05030763253373931,0.06481481481481481,0.018879138701138436,RoH,1
rot_y,52.468509652033994,0.09033081279934946,0.06481481481481481,0.008218485062123602,RoH,1
rot_z,49.01358566527473,0.0834509416820784,0.06481481481481481,0.015230745239857596,RoH,1
trans_x,51.92497301516629,48.067983374155105,0.03777777777777778,0.0074606814505826825,RoH,2
trans_y,53.22685987517726,46.76769519905295,0.03777777777777778,0.015961199074718158,RoH,2
trans_z,37.24567392757016,62.75075783441688,0.03777777777777778,0.0043865998185072235,RoH,2
rot_x,49.462947418483914,50.531196905218025,0.03777777777777778,0.01347108907917339,RoH,2
rot_y,48.40214597731005,51.59197156205707,0.03777777777777778,0.008420563794473679,RoH,2
rot_z,49.279117958121205,50.712041492617324,0.03777777777777778,0.015262883798331878,RoH,2
trans_x,69.22105162237274,30.205515878102624,0.04444444444444444,0.006696279920424864,HaM,1
trans_y,74.64545417394825,25.114174186753548,0.04444444444444444,0.010204980034139685,HaM,1
trans_z,79.54210541486009,20.103797817769806,0.04444444444444444,0.004730089705329915,HaM,1
rot_x,83.44249128451641,16.11999273392973,0.04444444444444444,0.014352112907039555,HaM,1
rot_y,82.16456673930507,17.38910808035993,0.04444444444444444,0.0072648158873528275,HaM,1
rot_z,82.7771951531359,16.845884443957804,0.04444444444444444,0.02670207341808184,HaM,1
trans_x,90.32371121883995,8.926681257350097,0.04555555555555555,0.01458812212442542,HaM,2
trans_y,85.12124257767724,14.317923624403374,0.04555555555555555,0.017175317974646005,HaM,2
trans_z,77.20551776180336,22.27994549944275,0.04555555555555555,0.009812989683223378,HaM,2
rot_x,91.2906491449761,8.048110126183156,0.04555555555555555,0.022966120077791155,HaM,2
rot_y,84.37686623701596,14.479925959805566,0.04555555555555555,0.015329623915408522,HaM,2
rot_z,83.60219931993072,15.145815231754339,0.04555555555555555,0.015446797191394492,HaM,2
trans_x,86.6713868719466,4.4157256992444625,0.05259259259259259,0.0030252242034895646,ElL,1
trans_y,87.8415459437847,3.727941537219443,0.05259259259259259,0.01589393108313035,ElL,1
trans_z,91.55050025040367,1.7413021264894408,0.05259259259259259,0.002444176163650724,ElL,1
rot_x,89.11388051764261,1.535071352266983,0.05259259259259259,0.013831917165999939,ElL,1
rot_y,91.61186153629217,2.213898258712825,0.05259259259259259,0.003512849811541893,ElL,1
rot_z,88.98390600002898,1.8258019236141645,0.05259259259259259,0.01880995511745641,ElL,1
trans_x,90.57115456663345,3.5214365927710576,0.05259259259259259,0.00501679652151517,ElL,2
trans_y,89.98613380886424,2.136909203246062,0.05259259259259259,0.011825054640344584,ElL,2
trans_z,92.2797038693876,2.568953891530796,0.05259259259259259,0.003951932990112412,ElL,2
rot_x,87.54604023009318,2.289575243641488,0.05259259259259259,0.014326338318360776,ElL,2
rot_y,90.96283039295959,2.1419174767356908,0.05259259259259259,0.007097792126459732,ElL,2
rot_z,88.4494645414038,1.016835172348401,0.05259259259259259,0.025442196453560606,ElL,2
trans_x,92.40058655382016,4.477246733911255,0.05037037037037037,0.024172709084464047,TaR,1
trans_y,90.67263568781513,5.812899583944243,0.05037037037037037,0.23405866276797113,TaR,1
trans_z,90.34472780531058,4.991863142804219,0.05037037037037037,0.007482037486005741,TaR,1
rot_x,91.73694367100592,3.534519054725096,0.05037037037037037,0.0790305727427985,TaR,1
rot_y,89.54490026140938,4.527465639731462,0.05037037037037037,0.006879842106728267,TaR,1
rot_z,93.63699585787685,3.163166562795502,0.05037037037037037,0.021901724520830945,TaR,1
trans_x,90.56798086861167,5.131517209088311,0.05037037037037037,0.0046031095597561765,TaR,2
trans_y,89.32487249523167,7.916688760642672,0.05037037037037037,0.10413763376892957,TaR,2
trans_z,79.04605315862621,13.041480026320624,0.05037037037037037,0.004364658589253687,TaR,2
rot_x,87.94281786279934,9.063229018790542,0.05037037037037037,0.05875643911537168,TaR,2
rot_y,86.25597264053411,11.100524514206722,0.05037037037037037,0.002749832365929913,TaR,2
rot_z,91.18478245269768,3.299196537721214,0.05037037037037037,0.017609042189718975,TaR,2
trans_x,90.68250725098508,6.622171739716579,0.04962962962962963,0.0021561679226925184,OrS,1
trans_y,83.51574643811782,11.387224584400544,0.04962962962962963,0.023629468366533322,OrS,1
trans_z,89.73648946642196,7.784382630821004,0.04962962962962963,0.0048229191048414525,OrS,1
rot_x,86.61285101878939,9.467572181921186,0.04962962962962963,0.01760509810131501,OrS,1
rot_y,83.91402440676696,13.416577163472477,0.04962962962962963,0.0019886536958698344,OrS,1
rot_z,90.36911996491699,6.007000765551479,0.04962962962962963,0.009476860210758352,OrS,1
trans_x,81.27325545110887,0.868669965193074,0.056666666666666664,0.004514964520365165,OrS,2
trans_y,79.99302769400695,0.6633982454163145,0.056666666666666664,0.03994221075855609,OrS,2
trans_z,81.73131417091574,0.8197936735601928,0.056666666666666664,0.005660151094646856,OrS,2
rot_x,78.3009418503078,0.5196249071015537,0.056666666666666664,0.022151360787742894,OrS,2
rot_y,85.79204727211152,0.8882106527984358,0.056666666666666664,0.006054172997039065,OrS,2
rot_z,88.30084573941609,0.442985108322788,0.056666666666666664,0.01658518327827195,OrS,2
trans_x,86.33955923370911,12.911442183601363,0.046296296296296294,0.0017956434366130135,ShR,1
trans_y,87.20526335661447,11.786963199930321,0.046296296296296294,0.006453507281656143,ShR,1
trans_z,83.00030421721519,15.822610534227078,0.046296296296296294,0.0021019730545057186,ShR,1
rot_x,84.69533802106173,14.749357255985453,0.046296296296296294,0.010980055533428304,ShR,1
rot_y,89.51473045677722,9.647163419786988,0.046296296296296294,0.0020950671390000857,ShR,1
rot_z,86.69128160662478,12.413847566566043,0.046296296296296294,0.02023297956615769,ShR,1
trans_x,81.87215263172182,17.216864028505825,0.046296296296296294,0.001064839499706846,ShR,2
trans_y,86.9361919267241,11.93537902227633,0.046296296296296294,0.00558836925047818,ShR,2
trans_z,86.769960266631,12.53488472810515,0.046296296296296294,0.0005455898152134059,ShR,2
rot_x,85.84541705501137,13.229264497289403,0.046296296296296294,0.0056396539626255736,ShR,2
rot_y,84.32303074238405,14.763524677078486,0.046296296296296294,0.0023069865936867703,ShR,2
rot_z,86.2720183577231,13.073817567123966,0.046296296296296294,0.013519252381607763,ShR,2
trans_x,83.00463463369584,16.190829033573255,0.045925925925925926,0.0899184574832094,NH,1
trans_y,93.64536787525931,5.421710181906019,0.045925925925925926,0.15361710038047782,NH,1
trans_z,74.92882137791736,24.209885912841735,0.045925925925925926,0.07452749546809771,NH,1
rot_x,93.26176430683557,5.441858879910569,0.045925925925925926,0.2523424520440557,NH,1
rot_y,86.05266671523262,12.894184488576498,0.045925925925925926,0.032727347225069814,NH,1
rot_z,86.98292737433512,12.110345069755724,0.045925925925925926,0.02895500833494155,NH,1
trans_x,87.01601534057919,12.230262120468517,0.04555555555555555,0.062315862582844196,NH,2
trans_y,85.23206559092627,14.331675738231247,0.04555555555555555,0.393131644313388,NH,2
trans_z,81.09330380109525,18.209489653788214,0.04555555555555555,0.03095628868674378,NH,2
rot_x,86.5680781564597,12.695452207538896,0.04555555555555555,0.2896229291812359,NH,2
rot_y,90.7433988559694,8.404359993545803,0.04555555555555555,0.05581080211076731,NH,2
rot_z,85.21915488388723,14.182430631637148,0.04555555555555555,0.061165879404623376,NH,2
trans_x,91.74661812617727,2.273795760779237,0.05259259259259259,0.0035788944856825922,NiC,1
trans_y,91.4239708415335,1.1914898046017226,0.05259259259259259,0.13646791174570236,NiC,1
trans_z,91.8457190989552,2.1711420025465267,0.05259259259259259,0.004629441055481387,NiC,1
rot_x,89.39857313083482,0.6159528331943553,0.05259259259259259,0.0692628553372945,NiC,1
rot_y,92.78072865335312,1.7959083310125512,0.05259259259259259,0.007733947772129019,NiC,1
rot_z,86.07547254960114,1.2741720975537256,0.05259259259259259,0.038997988436992044,NiC,1
trans_x,95.12306127545543,2.9306230989707145,0.04962962962962963,0.00439643160009106,NiC,2
trans_y,93.67794315199676,3.7755313405141786,0.04962962962962963,0.0741708921316511,NiC,2
trans_z,89.32162322050678,7.27081150749725,0.04962962962962963,0.0038611676447989733,NiC,2
rot_x,94.550491262917,4.029372849902628,0.04962962962962963,0.052274061520522885,NiC,2
rot_y,93.25077865019344,4.645184451982579,0.04962962962962963,0.001393984741715443,NiC,2
rot_z,92.68421916295976,3.8685624970228583,0.04962962962962963,0.023344486349115647,NiC,2
trans_x,85.54649346835845,13.706610038584165,0.04703703703703704,0.002142200417885035,ToL,1
trans_y,87.59720443590882,11.132720155616411,0.04703703703703704,0.008163883971698139,ToL,1
trans_z,87.58088097333139,11.659454673280768,0.04703703703703704,0.0021905901271531835,ToL,1
rot_x,89.61260215626353,9.214487678542215,0.04703703703703704,0.009055036744266786,ToL,1
rot_y,90.54262626597917,8.776777051194113,0.04703703703703704,0.0008225033315856962,ToL,1
rot_z,90.82400282080488,8.26593220805643,0.04703703703703704,0.027070858211917487,ToL,1
trans_x,89.93850460075512,8.389755695623998,0.047407407407407405,0.002655383361437282,ToL,2
trans_y,89.63906794719519,9.65151401430797,0.047407407407407405,0.02605526439445132,ToL,2
trans_z,89.76125780433503,8.500384058264421,0.047407407407407405,0.0033476064389510183,ToL,2
rot_x,92.81598286344224,5.932581427278733,0.047407407407407405,0.020041631904087892,ToL,2
rot_y,85.6539852791135,12.743222730057685,0.047407407407407405,0.0012381977449988427,ToL,2
rot_z,89.2389964520763,8.14574902793473,0.047407407407407405,0.017793330848914737,ToL,2
trans_x,73.67650887588232,26.16011384436204,0.04296296296296296,0.021853843914807193,ShL,2
trans_y,66.58491807512743,33.35794096125739,0.04296296296296296,0.09082685510555091,ShL,2
trans_z,84.37072771513222,15.440539252785879,0.04296296296296296,0.017719114988239953,ShL,2
rot_x,68.85032936351396,30.857218237511855,0.04296296296296296,0.06297980317016973,ShL,2
rot_y,77.1585050752007,22.68774512578927,0.04296296296296296,0.025487706826049658,ShL,2
rot_z,67.54277702295482,32.29224623019701,0.04296296296296296,0.0324829883193904,ShL,2
trans_x,85.01490933723444,14.290718253962709,0.047,0.002497397689779241,DaH,1
trans_y,82.25628183647854,16.015592701907217,0.047,0.006485908553813849,DaH,1
trans_z,85.0645938793206,14.138677118681995,0.047,0.0032269714650176905,DaH,1
rot_x,93.23476549392002,5.505322821398421,0.047,0.026950003389480615,DaH,1
rot_y,86.58076541067898,12.497155877401669,0.047,0.0013134888063639708,DaH,1
rot_z,94.01441745633232,4.655772419775428,0.047,0.019992948497335284,DaH,1
trans_x,85.22486209149268,14.2370568240569,0.047407407407407405,0.003722136410562374,DaH,2
trans_y,87.90262543291774,10.03139275488915,0.047407407407407405,0.0036024749643403012,DaH,2
trans_z,91.602708495888,6.613213435248917,0.047407407407407405,0.0016100930346663678,DaH,2
rot_x,84.20892411721327,14.707636826273339,0.047407407407407405,0.024115268665706062,DaH,2
rot_y,81.67274490104629,17.359513786989165,0.047407407407407405,0.0015567926149333508,DaH,2
rot_z,91.80211000366396,3.6937012240058227,0.047407407407407405,0.022795266889415914,DaH,2
trans_x,76.35185865178714,23.55792125876179,0.0437037037037037,0.05819695531873908,NoaG,2
trans_y,82.17453194036085,17.300172981677314,0.0437037037037037,0.037200055486586225,NoaG,2
trans_z,63.20277441178354,36.582569977693105,0.0437037037037037,0.01119509982570487,NoaG,2
rot_x,72.06845042623927,27.312255622213875,0.0437037037037037,0.02194369930762111,NoaG,2
rot_y,73.9939870844721,25.85194798904381,0.0437037037037037,0.06515445905814912,NoaG,2
rot_z,87.52117406110492,11.530203744625464,0.0437037037037037,0.023651343649918624,NoaG,2
trans_x,93.67328192502154,0.9676501314050879,0.05407407407407407,0.007886851934840365,MaE,1
trans_y,85.60607799740683,1.632038044754225,0.05407407407407407,0.027692421509458408,MaE,1
trans_z,86.72448576734797,2.318134100204296,0.05407407407407407,0.0029321655458494898,MaE,1
rot_x,81.86406153422112,0.9007468436427934,0.05407407407407407,0.026528304565920834,MaE,1
rot_y,89.42460112370095,1.5524451358409204,0.05407407407407407,0.0018176430445668084,MaE,1
rot_z,88.92034419031648,1.7272028805422899,0.05407407407407407,0.023404016416183643,MaE,1
trans_x,91.52922610312196,7.561937911725523,0.04777777777777777,0.0042679611413163464,MaE,2
trans_y,92.79766250783024,5.463423929007047,0.04777777777777777,0.014678116509641646,MaE,2
trans_z,82.39288279736495,15.467266651018779,0.04777777777777777,0.001168457982675097,MaE,2
rot_x,90.9634431188806,6.083899453571894,0.04777777777777777,0.014920105170451201,MaE,2
rot_y,91.66176937675081,6.7304181202598485,0.04777777777777777,0.0009562031404310145,MaE,2
rot_z,84.4734221350315,12.149364878666365,0.04777777777777777,0.011910707808622295,MaE,2
trans_x,86.48899710255935,13.126600937575402,0.045,0.007879866290551776,AmK,1
trans_y,81.31468412200549,18.32715702445402,0.045,0.04035396643032279,AmK,1
trans_z,85.76682400073075,13.341255374099623,0.045,0.009132421223029263,AmK,1
rot_x,77.68914917311857,21.895148743699934,0.045,0.024910440172153284,AmK,1
rot_y,86.67474983097568,12.816382519907563,0.045,0.009144218786051175,AmK,1
rot_z,83.44697682482891,15.889490495404237,0.045,0.02753537613616636,AmK,1
trans_x,77.47061746692489,22.394164531873432,0.043,0.016273184070923586,AmK,2
trans_y,82.83006238175255,16.750232297081865,0.043,0.02235167126978426,AmK,2
trans_z,63.232557211066194,36.58156485598786,0.043,0.005663312789592316,AmK,2
rot_x,69.7746492981157,29.909231820466246,0.043,0.02721368430934771,AmK,2
rot_y,78.48920550372061,21.34516204244271,0.043,0.008795807448179704,AmK,2
rot_z,86.86894521531158,12.95368728666955,0.043,0.04814413294582184,AmK,2
trans_x,86.01781567157056,13.645725685126122,0.04444444444444444,0.0072620823927019755,MoM,1
trans_y,72.43644999140841,26.64484331609155,0.04444444444444444,0.01635542360184923,MoM,1
trans_z,73.8949933499999,25.749409669236577,0.04444444444444444,0.008636483220483682,MoM,1
rot_x,93.47036407701155,5.878860442596451,0.04444444444444444,0.026157011076888753,MoM,1
rot_y,76.12867125696945,23.258400276980087,0.04444444444444444,0.003667963169494602,MoM,1
rot_z,85.24620829265142,14.019067456562622,0.04444444444444444,0.01933928440031607,MoM,1
