motion_param,r_zero_order,p_zero_order,r_partial,p_partial,attenuation,percent_attenuation,rho_spearman,p_spearman,subject,run
rot_y,-0.1278525743957104,0.0066121259069282096,0.02083910863278529,0.6592979893827952,0.10701346576292511,83.7006734269682,-0.15953705121177555,0.0006821396647078609,RoH,2
rot_z,0.04036352358273856,0.39299069360985694,-0.0036774645294903527,0.9379918460648625,0.036686059053248204,90.88913899711417,0.021454657389254596,0.6498947462924926,RoH,2
trans_x,0.044661637754647876,0.3445297005038972,0.03821780045137341,0.4186517202268806,0.006443837303274469,14.428125853051297,-0.003740660447705915,0.9369284541434706,HaM,1
trans_y,-0.05813158974555657,0.2184094920746042,-0.030217600761800245,0.52257883762932,0.027913988983756327,48.01862310309516,-0.15747863775458973,0.0008015037909063157,HaM,1
trans_z,-0.12141516450648662,0.009937835502570618,-0.11122498722143538,0.01826492302391432,0.010190177285051241,8.39283735806068,-0.10258519795159483,0.029566381720031037,HaM,1
rot_x,-0.11037446859233213,0.019178469538392178,-0.11351417327171039,0.015992213932408017,-0.003139704679378255,-2.8445932464461032,-0.05684288152863307,0.22880647116842592,HaM,1
rot_y,0.010282057636475736,0.8278074248346868,-0.019502265209931747,0.679904018375606,-0.009220207573456011,-89.67278631805371,-0.023416016869219108,0.620307142191785,HaM,1
rot_z,0.006904649602463944,0.8838707892796813,-0.04695376409497105,0.3203116563365527,-0.0400491144925071,-580.0310920660689,0.027419855571303237,0.5618105917238152,HaM,1
trans_x,0.003953545271967121,0.9333470965956531,-0.009436512735480894,0.8417728218349656,-0.005482967463513773,-138.68482808053633,0.056260294289519126,0.23362013468512569,HaM,2
trans_y,-0.02662505695196437,0.5732090234032275,0.01693408170962958,0.7201542251598143,0.009690975242334789,36.39795122248479,-0.028302164455133116,0.5492864659120094,HaM,2
trans_z,-0.24829870830200407,9.483301505431379e-08,-0.23573380834735053,4.231880584894938e-07,0.012564899954653541,5.060396826298,-0.2036657958804735,1.3361072987839129e-05,HaM,2
rot_x,-0.14520433527934926,0.002014653455842126,-0.1363736947919506,0.0037503698434043376,0.00883064048739865,6.081526746711763,-0.11134757867117041,0.018136428345341567,HaM,2
rot_y,0.011702279867379083,0.8044741862911373,-0.061699418277139026,0.1914006088178695,-0.049997138409759945,-427.2427166020054,0.09921978215530283,0.03536887189102618,HaM,2
rot_z,-0.0931170335808854,0.04836951949268101,-0.11064137796656878,0.018887586510254687,-0.017524344385683385,-18.81969787027311,-0.06156744806970241,0.19235388528407787,HaM,2
trans_x,0.038612322958924944,0.41386119907819063,0.052667690574546566,0.26488602528053967,-0.014055367615621622,-36.40124845783937,0.060742028355695594,0.19839525549036427,ElL,1
trans_y,-0.060919803313897125,0.19708254905301084,0.10533069050442147,0.02545640340515418,-0.04441088719052434,-72.90057546918123,-0.04374731068630792,0.3545068960992379,ElL,1
trans_z,-0.10046507543520469,0.033117843048388385,-0.1165917939537453,0.0133291347544595,-0.01612671851854061,-16.052064310588804,-0.10793027784499348,0.022028758944496983,ElL,1
rot_x,0.10256592089107117,0.029597140722904505,0.05575310146630276,0.23786873860711932,0.046812819424768407,45.641689771874,0.06405792950417863,0.1749439845516304,ElL,1
rot_y,-0.23007960627750706,8.077269353810892e-07,-0.21439952139912288,4.455436557376856e-06,0.015680084878384182,6.81506941535352,-0.27971292039302253,1.5599404457815425e-09,ElL,1
rot_z,0.22928951490073946,8.829304610404311e-07,0.20439898123771166,1.2417841087862737e-05,0.024890533663027792,10.855504523965271,0.22927250669550633,8.846210112562692e-07,ElL,1
trans_x,0.01328508660895163,0.7786737262489203,0.06678837945404226,0.15723434114636545,-0.05350329284509063,-402.7319837647091,-0.024021254425947783,0.611296389160325,ElL,2
trans_y,0.27361647107281123,3.6104007977910585e-09,0.34014277139632537,1.191088000798605e-13,-0.06652630032351414,-24.313704530532824,0.2918890463656611,2.7426726461816334e-10,ElL,2
trans_z,-0.07115104542179107,0.13179677779480028,0.0073101459159649685,0.877103263228838,0.0638408995058261,89.72587700907324,-0.014126357825635354,0.7650569821786978,ElL,2
rot_x,0.021630780375990758,0.6472143672444879,0.1466681278699484,0.0018113773264528217,-0.12503734749395765,-578.0528733616276,0.046200787822820534,0.3281420599733095,ElL,2
rot_y,-0.05043835938069556,0.28567258334255413,-0.056966904657478834,0.22779087352582827,-0.0065285452767832736,-12.943611483290958,-0.05866504690558144,0.2142062227698618,ElL,2
rot_z,0.07391022739019544,0.11742966222901347,0.07955409362872468,0.09187753816056843,-0.005643866238529235,-7.636109964502589,0.07778481210606802,0.0993581516092413,ElL,2
trans_x,-0.05385220446157134,0.2542747091677179,-0.14662530088638745,0.0018170475336184632,-0.09277309642481611,-172.27353522921894,-0.07419631701884949,0.11601296674851846,TaR,1
trans_y,0.11640248089937671,0.013480889394688587,0.1468119627448746,0.0017924522869573098,-0.030409481845497882,-26.124427598570804,0.066304393272724,0.16027058589030385,TaR,1
trans_z,-0.024740629578378526,0.6006622395802933,-0.06733166308746198,0.1538780854887568,-0.042591033509083456,-172.1501604239888,0.00030676694699726916,0.9948222361020453,TaR,1
rot_x,-0.044893688773194204,0.34202623363116147,-0.02656538436446331,0.5740691976097192,0.018328304408730893,40.82601565963239,-0.02267382390365714,0.6314347998834697,TaR,1
rot_y,-0.09758275569741512,0.03852488092064998,-0.109585481972158,0.02006125771519111,-0.012002726274742886,-12.300048496233261,-0.16999583537038046,0.0002917392622585584,TaR,1
rot_z,-0.07976624939689098,0.0910116464602668,-0.05494143605572074,0.2447804396360812,0.02482481334117024,31.12195136272488,-0.08548592009507867,0.07003193465019052,TaR,1
trans_x,0.2372828137720626,3.534916393213589e-07,0.2311553479749663,7.151582702878604e-07,0.0061274657970962765,2.5823470733883034,0.12396709777990675,0.008473732375621273,TaR,2
trans_y,0.18646448130281645,6.907145003844811e-05,0.25191340862741396,6.073426469105888e-08,-0.0654489273245975,-35.099943360424284,0.14329716854568833,0.0023107835863643545,TaR,2
trans_z,-0.0057401724330991225,0.9033506383385249,0.1299965617601354,0.005750104599417279,-0.12425638932703628,-2164.680430339445,0.066727506473283,0.15761381611353825,TaR,2
rot_x,0.032000694411171975,0.49832816980542005,0.20600931251647323,1.0563578531141684e-05,-0.17400861810530124,-543.7651316858672,-0.044165024683249475,0.34992641780593126,TaR,2
rot_y,-0.00950131291314149,0.8407007371315786,0.0073921455331952025,0.875735802814423,0.0021091673799462883,22.19869400395233,0.062387863643771094,0.18648380544018509,TaR,2
rot_z,0.04104347174036761,0.38506159720366623,-0.07237077782904601,0.12528650969436683,-0.0313273060886784,-76.32713501150283,0.042373410897502385,0.3698371016349049,TaR,2
trans_x,0.06922491083437883,0.1426055057908224,0.015330019318989077,0.7457007828947437,0.05389489151538975,77.85476480328552,0.03560636513431342,0.45117161683926743,OrS,1
trans_y,0.08475411877713104,0.07247246060824523,0.0758630526681926,0.10802386904152482,0.008891066108938445,10.490423636305325,0.0911889276819474,0.05322903836314316,OrS,1
trans_z,0.03505721470950298,0.45818702688543655,-0.06413946034284457,0.1743945366538986,-0.029082245633341587,-82.9565208597654,0.06219823307769423,0.1878287494944245,OrS,1
rot_x,-0.13381695609012145,0.0044608336740133685,-0.07316094129811482,0.12120423414720578,0.060656014792006635,45.3276001519245,0.0449729299074728,0.3411740090250007,OrS,1
rot_y,0.24785093965139615,1.0016684766313258e-07,0.16066318206094976,0.0006240277972786275,0.08718775759044639,35.17749729457411,0.23345386067750132,5.502881524554089e-07,OrS,1
rot_z,0.07037181911699775,0.13609070339559476,0.11327321810913091,0.016219158606305024,-0.04290139899213316,-60.96389084500826,0.21182122710070997,5.830592251385262e-06,OrS,1
trans_x,0.2411963442599965,2.2311127506594682e-07,0.2038083948171331,1.3172443887398138e-05,0.037387949442863416,15.501043167785845,0.2718793343835443,4.568447992779953e-09,OrS,2
trans_y,0.03991874234541534,0.3982303787581548,-0.055016662697112896,0.2441340058788678,-0.015097920351697554,-37.821633309626414,0.03442828524256088,0.46629599791984666,OrS,2
trans_z,0.12373807991884503,0.008596789095462267,0.03832520901927857,0.417344291393706,0.08541287089956645,69.02715070056479,0.1462733149299503,0.0018642692821121676,OrS,2
rot_x,-0.11708497471709253,0.012940842814216145,-0.14575194211865733,0.0019362828797787582,-0.028666967401564797,-24.483899382334563,-0.07292184158934119,0.1224284177220555,OrS,2
rot_y,0.15205234097559583,0.0012148195749418279,0.020350164986881032,0.6668057144995967,0.1317021759887148,86.61634220406565,0.1592354859365561,0.0006985311769629978,OrS,2
rot_z,-0.05972107861060567,0.20605756291701885,0.035002160518497416,0.4588936931769179,0.02471891809210825,41.39060892265684,-0.020296725745147716,0.6676283103696175,OrS,2
trans_x,0.036845571120073195,0.4355654453763395,-0.08496408283869503,0.0717652434867102,-0.04811851171862183,-130.59510344353768,-0.04765238346856035,0.3131563203544909,ShR,1
trans_y,0.07456250056034441,0.11421922649051744,0.04692712795529544,0.32058655831913396,0.027635372605048975,37.06336616578907,-0.02125396504015658,0.6529545532253078,ShR,1
trans_z,-0.2081137529900206,8.534763672301308e-06,-0.206182387703381,1.0380767294043095e-05,0.0019313652866396191,0.9280334715467994,-0.13225092469592445,0.004953912801490235,ShR,1
rot_x,0.1340166229434288,0.004401261338115092,0.23806867109688054,3.224952210394333e-07,-0.10405204815345173,-77.64115067828135,0.1803241168269144,0.00011997023571229711,ShR,1
rot_y,0.18634816304882604,6.980924075146969e-05,0.07743381491504941,0.10089823690494373,0.10891434813377662,58.446698025802064,0.23890600282799754,2.9235065763611073e-07,ShR,1
rot_z,0.0019287553143556065,0.9674542884160563,-0.014870931565161437,0.7530653080508386,-0.01294217625080583,-671.0118258380425,0.004838805788341343,0.9184696017020463,ShR,1
trans_x,-0.027467058439191106,0.5611370919827738,0.10610333257628116,0.02439259628436495,-0.07863627413709005,-286.2930310181619,-0.06485687995167055,0.16961500295185472,ShR,2
trans_y,0.1250293614248021,0.007923243075716806,0.2698970946487427,5.96381734864067e-09,-0.1448677332239406,-115.86697042443917,0.225390479294548,1.3636370335656022e-06,ShR,2
trans_z,-0.0848049598700691,0.07230069408462374,-0.09670587385792592,0.04031138913000555,-0.011900913987856823,-14.033275891045033,0.0007139459124901029,0.9879500408792932,ShR,2
rot_x,-0.021434093745948197,0.6502079955447926,-0.018742002466396082,0.6917310867903445,0.0026920912795521147,12.559855860763953,-0.033218995320141505,0.48210849435219205,ShR,2
rot_y,-0.06282523583098745,0.18340883495191185,-0.24825073672558473,9.539107635273101e-08,-0.18542550089459728,-295.1449341048703,-0.07439661430426818,0.11502910154146492,ShR,2
rot_z,0.08020785842718434,0.08923024230051625,0.15958320759663533,0.0006796625213921667,-0.07937534916945099,-98.96206023442312,0.06723595342857662,0.154465381412241,ShR,2
trans_x,0.03372175912536425,0.4754993732003534,0.05678632620955816,0.22927065502948793,-0.02306456708419391,-68.39669009688645,0.03390100691855269,0.4731550910306327,NH,1
trans_y,0.012871418551684848,0.7853945285150489,-0.029932016308835747,0.5265182649956147,-0.0170605977571509,-132.5463676644848,0.05975568603630965,0.20579437250935748,NH,1
trans_z,-0.11718542491191933,0.01286299003604889,-0.15198111053777857,0.0012213610623347281,-0.034795685625859246,-29.69284418434537,-0.08955257392217576,0.05766595984777989,NH,1
rot_x,0.05658942434438746,0.23089195768026474,0.08581733246826966,0.06894901928757735,-0.029227908123882193,-51.649064224455245,0.08346016523538388,0.07695731791633126,NH,1
rot_y,-0.004255567460692035,0.9282685061280335,0.10377447930817045,0.027720986518514856,-0.09951891184747841,-2338.5579659285854,0.04388426609514122,0.3530009592361746,NH,1
rot_z,-0.13759959564762111,0.0034475133634768915,-0.15607893256761118,0.0008934044648194556,-0.01847933691999007,-13.429790133478162,-0.09386298203941748,0.046591845340753696,NH,1
trans_x,0.28057434053929886,1.383212217413691e-09,0.15974963044689605,0.0006707998926243803,0.12082471009240281,43.06334993433921,0.21787333929221053,3.0847393917177505e-06,NH,2
trans_y,-0.25358699954646713,4.929633770652021e-08,-0.01492030939021371,0.7522721170868971,0.2386666901562534,94.11629562363281,-0.11687122734762478,0.013107889186587132,NH,2
trans_z,-0.007128607960029867,0.88013196229628,-0.28841599642971866,4.541670295208359e-10,-0.2812873884696888,-3945.89504776905,0.019972905215992837,0.6726213998517776,NH,2
rot_x,-0.18861003100235257,5.671295518676844e-05,0.12476999764097906,0.00805462154365383,0.06384003336137352,33.84763420169165,-0.17673153941500946,0.0001643513393523695,NH,2
rot_y,0.3142904575493194,8.965908753919548e-12,0.15734310406511773,0.0008100043149204528,0.15694735348420166,49.937040630504356,0.2858548437276234,6.559054424168687e-10,NH,2
rot_z,0.3556442153216787,7.301654038439986e-15,0.1449942892538138,0.002045476194176508,0.21064992606786492,59.23052224463512,0.34042933545350845,1.1327492945863535e-13,NH,2
trans_x,0.17769151902768043,0.00015118319283940454,0.21522400302899852,4.085357970279402e-06,-0.03753248400131809,-21.122270892102257,0.21897991265800493,2.740345956045526e-06,NiC,1
trans_y,-0.0032537234116473066,0.945124853928376,0.016513683620391767,0.7268208383423341,-0.01325996020874446,-407.53188059187744,-0.1838944389848839,8.721692991448421e-05,NiC,1
trans_z,-0.15085959911094798,0.0013287230706065867,-0.18029120828204645,0.00012031996035544013,-0.029431609171098466,-19.50927176298097,-0.1328248205340932,0.004767783452484325,NiC,1
rot_x,-0.2472557696979869,1.0770616391834524e-07,-0.2064318606368873,1.0122551051957033e-05,0.04082390906109962,16.510801390383893,-0.20524591890988764,1.1407107649809142e-05,NiC,1
rot_y,-0.07308061659139307,0.12161442529167242,-0.12527958484817164,0.007798310917610101,-0.05219896825677857,-71.42655698792531,-0.016023190237976485,0.7346251186759742,NiC,1
rot_z,0.017049505439722945,0.7183275314634754,0.046039242670989466,0.32983800135927444,-0.02898973723126652,-170.03271639612794,0.0401089058876011,0.39598506919743126,NiC,1
trans_x,0.274300623352156,3.2892864067499162e-09,0.22971090777458592,8.420220986171255e-07,0.04458971557757008,16.255783538750606,0.3149711685819025,8.04349208531042e-12,NiC,2
trans_y,-0.22297085006463185,1.7789423934636165e-06,0.011303264508530014,0.811013166036983,0.21166758555610185,94.93060886422886,-0.1515854728500717,0.0012582886371175328,NiC,2
trans_z,0.03904475449270996,0.4086476858275183,0.031004915214719764,0.5117971076752025,0.008039839277990193,20.59134288958408,0.011742675272470483,0.8038129460253334,NiC,2
rot_x,0.13059777082321222,0.005527236526513219,-0.024620892558016163,0.6024264619228442,0.10597687826519606,81.14753995966362,0.04980561220878458,0.2917673792556722,NiC,2
rot_y,-0.014417746838022301,0.7603571731564167,-0.08031342252060074,0.08880858019656246,-0.06589567568257844,-457.04558710102464,0.056193791903499116,0.23417413107652385,NiC,2
rot_z,0.18818184993207804,5.89990028209951e-05,0.11660698286940567,0.01331702468563048,0.07157486706267237,38.034947094263586,0.14067447246653073,0.0027830094704214066,NiC,2
trans_x,-0.22163743561005028,2.0570402179628677e-06,-0.19323221977496643,3.681186239460224e-05,0.028405215835083847,12.816073131733976,-0.1965268635071449,2.6882964485744418e-05,ToL,1
trans_y,0.03895657633013766,0.4097076111366359,0.0351644545467152,0.4568122627322023,0.0037921217834224613,9.73422754424339,0.06348363860233056,0.17885073922594177,ToL,1
trans_z,0.19358689506226506,3.559601000384777e-05,0.17005341678689928,0.0002903375912901184,0.023533478275365782,12.15654513586599,0.15603007093039145,0.0008967818398763442,ToL,1
rot_x,0.06355793609957401,0.17834170062189086,0.19708285945069656,2.548093579212453e-05,-0.13352492335112254,-210.08379369325914,0.17756275339631308,0.00015289011989312452,ToL,1
rot_y,-0.12158527542397786,0.009833671479318256,-0.09067370083905862,0.05459433395876507,0.030911574584919235,25.423781356030187,-0.14760731328714383,0.0016910349744167692,ToL,1
rot_z,0.027918624169520123,0.5547138206411527,0.042147216562270114,0.37239981576940606,-0.01422859239274999,-50.96451854631115,0.006448426905811882,0.8914949977659983,ToL,1
trans_x,0.01904928591757066,0.6869415880790373,-0.04302245055681514,0.3625445100739292,-0.02397316463924448,-125.8481013040606,0.06877222438958547,0.14524160912459752,ToL,2
trans_y,-0.013078138163854953,0.7820339588865705,-0.020262905242210527,0.6681491187312982,-0.007184767078355574,-54.93723180117994,-0.036831852667585194,0.4357364947570167,ToL,2
trans_z,0.2026209054186544,1.4823699376563581e-05,0.16832401462139918,0.0003352984214595886,0.03429689079725523,16.92662991826591,0.15276618649968643,0.0011510215390132623,ToL,2
rot_x,-0.1574036656359621,0.0008061957080044951,-0.07893834751301884,0.09442804423460274,0.07846531812294325,49.849740033637595,-0.14700352429723934,0.0017675288549888178,ToL,2
rot_y,0.2160090527411927,3.760402895973062e-06,0.24296853429688775,1.8066815844985063e-07,-0.026959481555695053,-12.480718383592961,0.1791112713313811,0.00013351127922440773,ToL,2
rot_z,0.1462549392026869,0.0018667651230062114,0.11938547796225642,0.011258371364195014,0.02686946124043048,18.371660736321203,0.2139417972434432,4.674492379050107e-06,ToL,2
trans_x,0.12231966861093493,0.009395025088263101,0.02580119474452441,0.5851384034374272,0.09651847386641052,78.90674898197207,0.11738033274238392,0.012713106348066366,ShL,2
trans_y,-0.26391892295306957,1.3151783750993694e-08,-0.1856172006371895,7.461843750703185e-05,0.07830172231588006,29.66885490427823,-0.2846280393154205,7.811473211093216e-10,ShL,2
trans_z,0.09405117559416923,0.04615212002756078,-0.030687032188386778,0.5161363276805071,0.06336414340578245,67.37198446003343,0.13428800471442656,0.004321444447111649,ShL,2
rot_x,-0.17396883617552916,0.00020850011005322565,-0.07930487616424269,0.09290310596985378,0.09466396001128648,54.414320456667,0.02127503510305401,0.6526330390219641,ShL,2
rot_y,0.22346065513147081,1.6861354762967542e-06,0.06253513939193503,0.18544416347836742,0.16092551573953578,72.01514541557971,0.2263352082397115,1.2281955648545967e-06,ShL,2
rot_z,0.12465015790292343,0.008115979243274158,-0.03335909540204667,0.480261809654941,0.09129106250087676,73.23782339046336,0.08668256797975958,0.06618629802321152,ShL,2
trans_x,-0.13698297767755993,0.0035969583345351387,-0.06821980482552142,0.14850868045710486,0.0687631728520385,50.19833414185086,-0.23790952054084225,3.285534496424392e-07,DaH,1
trans_y,0.07630700649831484,0.10597080045829628,0.07209236568165306,0.126750067718084,0.0042146408166617855,5.523268452097988,0.13252588901673593,0.004863932579791004,DaH,1
trans_z,-0.10018310612842321,0.033616541301462584,-0.05624217689669157,0.23377096930198524,0.04394092923173164,43.86061775266223,-0.15625012139977648,0.0008816641715933358,DaH,1
rot_x,0.017871040642172358,0.7053727947321332,0.03581187106781142,0.44856193426308455,-0.01794083042563906,-100.39051885597536,0.06791375101440832,0.15034263703802977,DaH,1
rot_y,-0.1082850774667079,0.021593474585513257,-0.10371974673052939,0.02780368847284758,0.004565330736178513,4.216029431739676,-0.028578577342768776,0.545391288716123,DaH,1
rot_z,0.15526615663794457,0.0009511415835093706,0.17370056676961215,0.00021333285422859007,-0.018434410131667578,-11.872780605147343,0.12387004380268545,0.008525688798865833,DaH,1
trans_x,0.04507594295859059,0.34006814913447253,-0.16842554176408606,0.0003324890381428638,-0.12334959880549547,-273.6484046907497,0.05016301315068223,0.28831417329242187,DaH,2
trans_y,0.14910157794443812,0.0015145941135732766,-0.033996279458179776,0.47191165883109115,0.11510529848625835,77.19924904426678,0.1794225815106906,0.0001299048697134919,DaH,2
trans_z,0.2562053388755273,3.546032704635912e-08,0.28792697560195646,4.87324967988308e-10,-0.03172163672642914,-12.38133321719752,0.24559983012261793,1.3167509815755674e-07,DaH,2
rot_x,-0.22028973422936354,2.38015064268099e-06,-0.23219757964995524,6.35245006430211e-07,-0.0119078454205917,-5.405538057526261,-0.25893099060571495,2.5067884863921152e-08,DaH,2
rot_y,0.03721100281705239,0.431023267548357,-0.029952536366207896,0.5262347026639227,0.007258466450844495,19.506237137791448,0.0008327283920743642,0.9859454254435518,DaH,2
rot_z,0.19822046223803386,2.2825361251490452e-05,0.18849063347418277,5.734186385486277e-05,0.00972982876385109,4.908589483646237,0.21819808163661716,2.9796007176722813e-06,DaH,2
trans_x,-0.07654133974038829,0.10489962841442593,-0.11287417951130024,0.016601201544769333,-0.03633283977091195,-47.46825688463921,-0.06041873457811315,0.20079879644932555,NoaG,2
trans_y,0.19099699767932715,4.5426544087773054e-05,-0.017882524404088287,0.7051922996249053,0.17311447327523888,90.63727460569197,0.15791742181442875,0.000774546409518249,NoaG,2
trans_z,-0.14728614721028557,0.0017313371658495634,-0.11817984849206073,0.01211428095302658,0.029106298718224843,19.76173541743119,-0.11957306785054084,0.011130121900603964,NoaG,2
rot_x,-0.23652690427246534,3.8599827290954315e-07,-0.18897036519244725,5.4854195309764164e-05,0.047556539080018084,20.106185901471783,-0.2186065774810411,2.85220604613486e-06,NoaG,2
rot_y,0.02530955698065574,0.5923115696709107,0.06409540003703279,0.17469130561598034,-0.03878584305637705,-153.2458394511659,0.12783161069108162,0.006621097876836316,NoaG,2
rot_z,-0.1619304287322045,0.0005641407022226425,-0.1253208674377583,0.007777869148384092,0.0366095612944462,22.608203770639026,-0.16216791194030591,0.0005535293011611189,NoaG,2
trans_x,-0.1996044728784801,1.9947992062269686e-05,-0.16586717010407723,0.00041041875953838944,0.03373730277440287,16.902077537582166,-0.1902836721827433,4.855500406804808e-05,MaE,1
trans_y,-0.08067858288250931,0.08736232244153938,-0.07598576138759386,0.10745328829084817,0.004692821494915456,5.816688056791382,-0.002522679124341355,0.9574408127774505,MaE,1
trans_z,-0.03307271430916223,0.4840407501602319,0.0866075711891149,0.06642210978827573,-0.05353485687995267,-161.8701639651081,0.006500180247803694,0.8906296005681111,MaE,1
rot_x,-0.058298577632003246,0.21708744165980068,0.0511555745966783,0.27886857658125114,0.007143003035324946,12.252448216513201,-0.11038441342097163,0.01916756187472623,MaE,1
rot_y,-0.18035091038077714,0.0001196862018187715,-0.10585251576761273,0.02473364293791849,0.0744983946131644,41.30746801104303,-0.043658026294780064,0.3554908251205082,MaE,1
rot_z,0.14845364242760728,0.001588916059099952,0.057441238205472527,0.22393620935127645,0.09101240422213475,61.30695261755974,0.13875749180654393,0.0031820118752612244,MaE,1
trans_x,0.05288591497307285,0.26290857712703414,0.09724388898537437,0.03920715437069635,-0.044357974012301515,-83.87483517092711,0.02519130135622069,0.5940429409423107,MaE,2
trans_y,-0.1371805699448173,0.003548442000553928,-0.18650833233440656,6.879522225946029e-05,-0.04932776238958925,-35.958271939992656,-0.09531418262147798,0.0432902783568522,MaE,2
trans_z,0.012675808420484052,0.788578171178096,-0.054854105148719585,0.24553238772915087,-0.04217829672823553,-332.74640424570936,0.00549079254712369,0.9075303241404663,MaE,2
rot_x,0.04913069930276206,0.29836365114367636,0.062394696854830824,0.18643547400578755,-0.013263997552068765,-26.99737178648927,0.03546269364293157,0.4530011494263002,MaE,2
rot_y,-0.0680245028868228,0.14967700512109272,-0.14952418334312856,0.00146785306853543,-0.08149968045630576,-119.80929958709523,-0.010980202371369737,0.8163171076990611,MaE,2
rot_z,-0.04421453525438376,0.34938599736568304,-0.10430566050661509,0.0269292846901344,-0.06009112525223133,-135.9080784328123,-0.05073519704624057,0.2828431279987851,MaE,2
trans_x,-0.34909303292897,2.4212757518142618e-14,-0.34959557567360755,2.210725261874483e-14,-0.0005025427446375685,-0.1439566812379842,-0.3007168759681118,7.377451488282825e-11,AmK,1
trans_y,-0.19249509146815746,3.94656290596952e-05,-0.0832576795279648,0.07767911715049791,0.10923741194019267,56.74815451502705,-0.21350893913879412,4.891078657262665e-06,AmK,1
trans_z,-0.07886051073956699,0.09475444331233897,0.015412931778392617,0.7443731733236881,0.06344757896117437,80.45545021982792,-0.14696388624141357,0.001772659825296163,AmK,1
rot_x,0.08563343747907376,0.06954820440932642,0.10792101098458046,0.022040229162931278,-0.022287573505506697,-26.026718255883527,0.07563171505373689,0.10910605968870962,AmK,1
rot_y,0.077110245755355,0.10233471073086435,0.13493896851418338,0.004135292783771748,-0.05782872275882839,-74.99486247560353,-0.00464838509490582,0.9216675490417117,AmK,1
rot_z,0.029458896333050856,0.5330777085812449,-0.024448234822278557,0.6049745126885867,0.005010661510772299,17.008992645629704,0.0994358819878946,0.03496916020017262,AmK,1
trans_x,-0.13685161127558212,0.003629545690787401,-0.04922108705613728,0.29747453395270507,0.08763052421944484,64.0332425775979,-0.14864224843908697,0.0015669437941719176,AmK,2
trans_y,-0.18615709423654042,7.103731456385832e-05,0.00441724333787802,0.9255510624414266,0.1817398508986624,97.6271420887859,-0.13304579281873,0.004697815020366451,AmK,2
trans_z,-0.0852348978335499,0.07086139542449253,-0.15161043076773803,0.0012559291199027093,-0.06637553293418813,-77.87365811572734,0.03033002632111764,0.521032160165663,AmK,2
rot_x,0.3589366584350743,3.955285988568574e-15,0.3727219261342389,2.8083028412393103e-16,-0.013785267699164605,-3.840585065695688,0.408021175413212,1.7608049819837897e-19,AmK,2
rot_y,0.006634454718020089,0.8883849283851041,0.14940047728431524,0.001481396194381913,-0.14276602256629514,-2151.8878134554607,0.04514228053801089,0.33935721915680317,AmK,2
rot_z,0.24994853572467143,7.7446554852627e-08,0.22601045138435197,1.273230387144993e-06,0.023938084340319465,9.577205271843738,0.23072423402913927,7.509622934771128e-07,AmK,2
trans_x,-0.11839097732086001,0.011960366603244227,-0.10451756698226954,0.026618919789419566,0.013873410338590478,11.71830037435297,-0.15637338126772646,0.0008732993406863844,MoM,1
trans_y,-0.007161664653504305,0.8795803275275785,-0.094444131035553,0.04524517858786223,-0.0872824663820487,-1218.7455096677857,-0.010661781045832328,0.821553077768801,MoM,1
trans_z,0.0017207427107262304,0.9709626435061515,0.04384468245696906,0.3534357988340747,-0.04212393974624283,-2448.00919298764,-0.03842790993206551,0.41609641246639895,MoM,1
rot_x,-0.1048941133012631,0.026075012107319193,-0.06105436613229287,0.19609314718405954,0.043839747168970225,41.794287390617875,-0.1343001200005926,0.004317911878107944,MoM,1
rot_y,0.029988428456356957,0.5257389045120225,0.06337189032264445,0.17961839361573095,-0.033383461866287496,-111.32114480380802,-0.039676837910310674,0.401097626737952,MoM,1
rot_z,-0.1404314209678227,0.0028309441391904033,-0.11051785873055434,0.01902171869157017,0.029913562237268376,21.301188887152627,-0.15887676811572735,0.0007185040447572971,MoM,1
trans_x,-0.10791328248284163,0.02204979921064439,-0.15239753407817838,0.0011835730532262735,-0.044484251595336755,-41.222220816431765,-0.04516993499556377,0.3390611312449593,MoM,2
trans_y,0.18584123168321903,7.311225901953435e-05,0.08295979815495665,0.07875095179999365,0.10288143352826239,55.35985346009322,0.10199115386578042,0.0305269385286785,MoM,2
trans_z,-0.18005831866757957,0.00012282243329249154,-0.12634928075750526,0.007283836623326484,0.05370903791007431,29.828690119688925,-0.15886359932641644,0.0007192472278534682,MoM,2
rot_x,-0.30624822917380173,3.1665903079245285e-11,-0.16476439725488418,0.00044899488901632684,0.14148383191891756,46.19906939563813,-0.3052178364666822,3.7119737045178214e-11,MoM,2
rot_y,0.129739952277081,0.005847664606824327,0.14779198812064076,0.001668251960140492,-0.01805203584355977,-13.914014555059094,0.11626072227517174,0.013595518309583051,MoM,2
rot_z,0.055789374495721446,0.23756309656457614,0.13655117617139387,0.0037050810542198363,-0.08076180167567243,-144.76197735801134,0.010630966078844836,0.8220602092475389,MoM,2
trans_x,-0.05900760921292278,0.21153791270185213,-0.008619518550876754,0.8553140043636934,0.050388090662046026,85.39253044505816,0.04245097506654354,0.36896084370278814,TiP,1
trans_y,-0.0974159551527031,0.03885944947299867,-0.08302484745960512,0.07851587411615624,0.014391107693097982,14.772844623387812,-0.10844478244337011,0.021399989411330433,TiP,1
trans_z,0.05242854893647518,0.2670647189732674,0.01412688937967448,0.7650484008379932,0.038301659556800705,73.05496782527538,-0.06686696395208537,0.1567454757334612,TiP,1
