motion_param,r2_full,r2_adjusted,r2_phase_only,r2_amplitude_only,f_statistic,f_pvalue,correlation_r,correlation_p,beta_sin,beta_cos,beta_amplitude,beta_sin_amp_interaction,beta_cos_amp_interaction,subject,run,gastric_peak_freq
rot_z,0.21031951619230493,0.19688957599149381,0.1673108671329836,0.00263256325192307,15.660495359435933,1.1453766240262023e-13,0.4068143906938874,2.191480304033694e-13,-0.00608303093244204,0.003986179260683626,-0.0013101358144017561,0.004343628290624114,0.003675277822789135,SP,3,0.04722222222222222
trans_x,0.131055256362972,0.12126984258327578,0.11897210832590999,0.0002831838349590665,13.392919227891863,3.558046600095897e-12,0.18811116704610414,5.938464059178285e-05,0.0009821748975319098,0.002128214173355192,-8.998003156617864e-05,0.0009393933128144947,2.5396168593236497e-05,OfA,1,0.04296296296296296
trans_y,0.2462309805227325,0.23774259066375425,0.07681482630977932,2.0370751231846285e-05,29.007972608879644,1.747328749041945e-25,-0.4258944905555184,2.966363683227321e-21,0.0004913497726824565,0.005024634016753691,-0.000599382064654805,-0.0050292133123503,-0.01157924420839489,OfA,1,0.04296296296296296
trans_z,0.06740250616839916,0.05690028213876397,0.049310919538716025,0.0034315889846386893,6.417926905596662,9.00414398279063e-06,-0.2288491072359609,9.277205240504014e-07,-0.0005404959141541064,-0.000863163036502418,-0.0002990681833703529,0.0005622508777469652,-0.0008166922458638221,OfA,1,0.04296296296296296
rot_x,0.2574165279361106,0.2490541014489046,0.033364834943706456,0.005872487693644457,30.782516095052465,6.750814101051541e-27,-0.33044282719616,6.324203156252928e-13,-0.007957655553950066,0.015486871569528446,0.003113349188790269,0.015183382351931845,-0.020007743930263267,OfA,1,0.04296296296296296
rot_y,0.062493129521315915,0.051935619718628034,0.03331337696523984,0.00034069367302569376,5.919305848563406,2.5981870359107235e-05,-0.09622083322039232,0.04132931704402032,0.0011631726172342124,-0.0021666279486634117,-0.0002092921132724875,-0.001767646095964168,0.0004183077312366185,OfA,1,0.04296296296296296
rot_z,0.033484029506080426,0.02259984064916687,0.011540203312140562,0.0008137755740904584,3.0763918144264655,0.00965060786080623,-0.007678272021923019,0.870967157381426,0.0027486430778848538,0.004829132241385618,0.00015786752872289314,-0.0019603326716413575,-0.0025936453487619736,OfA,1,0.04296296296296296
trans_x,0.004003697040007359,-0.007212477542875462,0.0018649004275386183,0.0002904545071378273,0.35695744662511963,0.8777338252229522,0.05663022061173088,0.23055537345114382,-0.00012066993910082088,-8.50901894439515e-05,6.382317073785222e-05,1.992858764275087e-05,0.00024186686116695332,OfA,2,0.04259259259259259
trans_y,0.12630438234837993,0.11646546773518607,0.12385733891381501,0.0003710947853116098,12.83722720583494,1.1315610814040766e-11,-0.028893392286239727,0.5409716589683523,-0.007725054818333398,-0.002730542188020634,0.00041303010754404235,-0.0008376930461724862,0.0009989849929501742,OfA,2,0.04259259259259259
trans_z,0.13941264781246032,0.12972134880133934,0.058874685626544965,0.0018412305575400412,14.385341702127015,4.553950886154569e-13,0.14849024789562149,0.0015846296046203667,-0.00012744441460951078,-0.002223351466536662,0.00034850805578591867,-0.001778554815337268,0.0021418022461088954,OfA,2,0.04259259259259259
rot_x,0.24580936345046445,0.23731622565148325,0.11653343732209509,2.1780320654807284e-06,28.942114124175514,1.973293566355417e-25,0.12237474738417678,0.009362839291202234,-0.0011863002992136859,-0.00018023824331625255,-0.00010845479705225768,0.0042206486233970445,0.0010188558996361567,OfA,2,0.04259259259259259
rot_y,0.14184632518028029,0.13218243244582395,0.05639974070892351,0.0004833660468109846,14.677969745517942,2.4904149108349633e-13,-0.1740227821820434,0.0002075407577032502,0.000348248896467664,0.0015634333265801144,-0.000112202513714896,0.0007498270195144038,-0.0014794227807155289,OfA,2,0.04259259259259259
rot_z,0.19092401886390054,0.18181280286011559,0.15521259796125597,0.00040361244646114347,20.95483399631712,8.068386801773959e-19,-0.18532607893337563,7.661939237245517e-05,0.0029202543962262126,-0.00022886189417753216,0.000282115654313279,0.002950525331818468,-0.002103253923353942,OfA,2,0.04259259259259259
trans_x,0.17894242597407894,0.1696962821224357,0.10365854530063956,0.0036653898142638974,19.353195109794516,1.9182055329732258e-17,-0.1944700307242925,3.273157525543279e-05,-0.0021649450601941306,-0.0012342595140774695,-0.0006161916530734802,0.0024186093119290056,0.00021034141763946501,SS,1,0.04555555555555555
trans_y,0.12263550208409502,0.1127552712517087,0.07246546385608776,0.003791483455294342,12.412210217003157,2.7489883021991796e-11,-0.2689355486424714,6.781698156944792e-09,0.0007551889705686718,0.003961396911188435,-0.0016863417596456637,0.0007796310579647888,-0.004733048664250831,SS,1,0.04555555555555555
trans_z,0.026744106964645575,0.01578401807911234,0.00742909642590539,0.0018731282718257303,2.440135955461667,0.03375346224497036,0.01867770855021807,0.6927347737102746,0.000577584125610069,0.001598213265308188,0.00023400613375264913,-0.0006362234149775741,-0.000998817964426918,SS,1,0.04555555555555555
rot_x,0.05030590820781655,0.03961115492186851,0.010198632373578431,0.007562192903101894,4.703793239804254,0.0003384280499745971,0.04670012334481699,0.3229356247767703,0.01214228301273701,0.0016105787763922251,0.003063446708126386,-0.007911441422106369,-0.0003431098472079163,SS,1,0.04555555555555555
rot_y,0.05070710371500675,0.04001686839648211,0.0002767582159922677,0.0003527721244612758,4.743310339215668,0.0003115047358244229,0.03948937932036534,0.40332801190763484,-0.00269113318949583,-0.0021915724040419073,-0.00013511076479985027,0.00209345882582537,0.0016164132413905245,SS,1,0.04555555555555555
rot_z,0.0623608438514035,0.05180184434522561,0.057571294763594905,0.0008151720723454936,5.905942491513262,2.6729377542767016e-05,0.14582430157040108,0.001926138513234491,-0.0004926263955596366,0.00392998343537005,0.0009382290183527211,-0.0017670391452096624,-0.0009020089956954495,SS,1,0.04555555555555555
trans_x,0.008709893945932912,-0.0024532829240453413,0.0010258632663805445,0.003443854439285854,0.780234340759833,0.5643055844497581,0.0025691171043475,0.9566581362849357,-0.00014651817755779935,-0.0003522157703072565,0.00015534364011769443,0.00016292554584820828,0.00023947806865411256,SS,2,0.044814814814814814
trans_y,0.06718232630470578,0.05667762277210109,0.05360556386991977,0.0019923211288706,6.395451913153398,9.44513246792823e-06,-0.09461468027675989,0.044856236250308414,-9.322203577316309e-05,-0.0009314453399260442,-1.2682463097806642e-05,0.0011357202584139057,0.00013503564889856328,SS,2,0.044814814814814814
trans_z,0.011034516158158314,-0.00010248253375433336,0.0006022678061766706,0.00036454281204656436,0.9907980115119631,0.4228559943358804,0.06142539929318838,0.1933838456582036,7.54006108598745e-06,-0.00048683941303344466,0.00010978680799351694,-4.82428262851855e-05,0.000450428828369414,SS,2,0.044814814814814814
rot_x,0.09942770104187393,0.08928612109865175,0.003988596617486628,0.0019515029823001795,9.803965614679578,6.685228710433087e-09,-0.20336853785661846,1.3762573375394782e-05,0.00220878490865327,0.0057460437388498434,0.0005617921442920568,-0.00191134309807554,-0.005451903609058614,SS,2,0.044814814814814814
rot_y,0.04624712030942468,0.03550665995254887,0.02194574821170958,0.005263619366564609,4.305878777329884,0.0007774737173421856,0.1778997618373997,0.00014846050000507993,0.0007978970270731321,-0.00013869461022970983,-3.391326983141659e-05,-0.0005472645573381688,0.0004899944146145216,SS,2,0.044814814814814814
rot_z,0.03960367657153363,0.028788402659050916,0.00327803543740679,0.014911907526359403,3.6618283449875473,0.0029438562568582234,-0.12264069601775822,0.009208805257263131,-0.0020515377482389074,0.0027236044670564032,0.0011652047054822622,0.001542673649240947,-0.0028023009390844653,SS,2,0.044814814814814814
trans_x,0.02956974855635075,0.01864147995901233,0.021986683917046945,1.2298755352357915e-05,2.7058036040176154,0.020132530140744277,0.103373984795973,0.028331057333360478,-0.00028322600413508624,0.0029215929623824647,8.164482756617281e-05,7.011326689050995e-05,-0.0013332980670554735,OzO,1,0.05074074074074074
trans_y,0.11279238618865073,0.10280130945654098,0.02753622151333801,0.0036288856491573096,11.28931237472667,2.899648417345585e-10,-0.027549005669801167,0.5599687785192738,0.012518352392097483,-0.0037553036569134635,0.0022440011194953826,-0.007838284769110493,0.0021450036473716896,OzO,1,0.05074074074074074
trans_z,0.07016659607153142,0.05969549918044503,0.05776756141452433,0.001097013379305234,6.700978589097153,4.929379724963578e-06,-0.008500773838533445,0.8572857641576809,0.0038984627231809037,-0.0027600470152098853,0.0004276339380768522,-0.0011411061675971129,0.00174867052682201,OzO,1,0.05074074074074074
rot_x,0.01238566847655298,0.0012638854639015484,0.008992077159463818,3.2440017285750855e-05,1.1136405432891319,0.3522529684172721,0.05340759678261546,0.25822257859261927,0.0032757930478425996,0.0037228033025155983,0.0002487995556910258,-0.001583285784752201,-0.0016611557790207577,OzO,1,0.05074074074074074
rot_y,0.018972186163646376,0.007924575647471177,0.0033414893851672067,0.002201180646731138,1.7173112806492037,0.129194029369813,-0.008291948432093476,0.8607554632965931,0.00040371386475126917,-0.0023710007456773778,0.00034959523025787073,-0.00037143879974511337,0.001505012620026741,OzO,1,0.05074074074074074
rot_z,0.09547063031137804,0.0852844887608305,0.05768226722170733,5.6763980055607455e-05,9.372600001444718,1.6693926404688582e-08,0.09390933998343161,0.04648320234836586,-0.006050294097286428,-0.006845350489059207,-0.0009714058404234816,0.0017716974701261524,0.005544700812737919,OzO,1,0.05074074074074074
trans_x,0.06804489556763238,0.05754990565285345,0.0041030406596027635,9.83028670573649e-05,6.483559881445182,7.8305459539729e-06,0.11203109133365619,0.017434366712850723,0.00042496998971074454,-0.0021330823217446918,0.0003942685219007294,-0.0006657041185246271,0.0017053745909627277,OzO,2,0.05
trans_y,0.07278733298351658,0.06234574889549316,0.04565602901272692,0.0004162871835511339,6.970909046933204,2.7739803015994186e-06,0.18449253529170684,8.263187073645375e-05,0.0026900745675621568,0.0015943398127695916,0.00027199077360805875,-0.0019597535269932345,0.00046019765617937524,OzO,2,0.05
trans_z,0.04161323561627439,0.030820591873214398,0.02826979203629909,3.9349289870926896e-07,3.8557036261882587,0.0019763241073223383,0.0729141717585238,0.1224678458475464,0.00041272123139609473,0.0022391503554990465,-4.488698886356775e-05,-0.0006434229234974773,-0.0008401708251001148,OzO,2,0.05
rot_x,0.0972074182104663,0.08704083508220584,0.04673644370255925,0.0014119879397019863,9.561463963271436,1.1180649215189382e-08,0.05138723392747497,0.2766945622858291,-0.00220207498814238,0.007387344402504179,-0.0008013329442241573,0.004236873296366528,-0.0034677150905794507,OzO,2,0.05
rot_y,0.04752631654158457,0.036800261547683455,0.016340088565662048,0.0010587492461816561,4.4309223259258355,0.0005990266808542347,-0.072145311161181,0.12647072708666923,-0.0010807769564435763,-0.0005622392736230078,-0.0001049242905426626,0.0016106980876050574,-9.134702834662884e-05,OzO,2,0.05
rot_z,0.1413229799945347,0.13165319373321194,0.11717194255118246,1.8628747846305416e-05,14.61490214729959,2.8360816585740977e-13,0.2630891795131233,1.4655111231102373e-08,0.002011657236358677,0.0014533073842052662,0.0001716128659809312,0.0019959055907498545,0.0024898001834338422,OzO,2,0.05
trans_x,0.02557274763704709,0.014599467768094954,0.00676680376540828,0.0018594141580233758,2.3304561573611853,0.04165262407668515,0.13461142818878657,0.004228031098773962,0.0003989326715750101,-0.0013977783233926114,0.0003331102870714367,-0.0004426116676075574,0.0017592620849096053,EdZ,1,0.048888888888888885
trans_y,0.07172490508166307,0.061271356715465575,0.056131796437157044,0.002348992029123531,6.861297481876316,3.503570127223019e-06,0.09229641858677903,0.050390366300826,-0.005079944745504326,-0.0015648404584659883,0.0004305771509898545,0.001439750268929706,0.0018549315130505267,EdZ,1,0.048888888888888885
trans_z,0.053681475600126816,0.04302473546048857,0.03268929841120827,0.0012840472506268075,5.03732613320055,0.00016787525640732238,-0.03671334477549037,0.4372157243173137,0.00031087177018285597,0.0018442924692453249,-0.00033708263149546144,0.0008869512825351677,-0.0013242157038608987,EdZ,1,0.048888888888888885
rot_x,0.057929193179659055,0.047320287697448005,0.04551227904630206,0.0008966754171642055,5.460430699170089,6.871133046351732e-05,-0.20509991592244764,1.1575573669066916e-05,0.003715561914841713,-8.986039354518839e-05,-0.00017479635109488769,-0.0012558267092982317,-0.002610988380254187,EdZ,1,0.048888888888888885
rot_y,0.06532258605243568,0.05479693949897213,0.030971144090682134,1.307443475995207e-05,6.206040239014166,1.4130007233110248e-05,0.16130192389549544,0.0005931419567276306,-0.0022136844064069836,0.0006694704215049389,-0.00036045462803308606,0.0023367211380205706,0.0006025678916925102,EdZ,1,0.048888888888888885
rot_z,0.13926646513508267,0.12957351992263988,0.11864115493489635,0.0014304200312792448,14.367817219920665,4.72174294440578e-13,0.1424259737856468,0.0024588472733565302,0.0009820787161731559,0.005124047703563952,-0.001032059407555951,0.002791604344569871,-0.0015074726749346931,EdZ,1,0.048888888888888885
trans_x,0.05735222089213565,0.04673681797425433,0.05558476225535691,2.6190110090862362e-05,5.40273613124259,7.762918141668977e-05,-0.22620888060611527,1.2455291793276896e-06,0.0024044431083319337,-0.0022383105840140965,0.0002846929096469841,-0.0008289213505587806,-0.001526976889612597,MaD,1,0.045925925925925926
trans_y,0.12170418996922794,0.11181347138780029,0.08251876731814078,0.0014288881544183285,12.304888564695304,3.4409111075428814e-11,0.14420560531324864,0.0021650981562496927,-0.0046076364369378765,0.041772612501444754,-0.005974952186064541,-0.0043025719137499245,-0.022768497531456294,MaD,1,0.045925925925925926
trans_z,0.1454626784412576,0.1358395104056862,0.09520115746199176,0.00010131922591605225,15.115882618235926,1.0116076315955664e-13,0.23427262817322897,5.009150782602499e-07,0.00568020181888146,0.010368958584694395,-0.0007212825074966815,-0.004926300767172957,-0.004814777959608866,MaD,1,0.045925925925925926
rot_x,0.0843405455653169,0.07402906522258401,0.0776339171567193,0.000728813241133941,8.179285879622173,2.1128058969512517e-07,-0.04613326424375552,0.3288502524420628,0.009205814194392,-0.007337123868954871,0.001793283329033917,-0.0015890438964063745,0.004100299000647587,MaD,1,0.045925925925925926
rot_y,0.008497935681847202,-0.0026676281055193485,0.0011901314714508615,8.39475973045678e-05,0.7610843342691082,0.5782632948520622,-0.014091755106348566,0.7656156658664882,0.0034237154209504827,0.0012500889331960093,-0.00024050894390358578,-0.0029029765005740074,-0.0010013006924024877,MaD,1,0.045925925925925926
rot_z,0.09861889025728043,0.08846820208450201,0.019379619908490242,0.0005489634328755821,9.71548811062405,8.064581191276069e-09,-0.04733029689508621,0.3164420343204586,0.005473072759286376,-0.02169890216470746,0.0023784186047874647,-0.004320216146852187,0.013877022063774157,MaD,1,0.045925925925925926
trans_x,0.06371784009540493,0.05317412207846128,0.05365665687945509,0.00027562416908666343,6.043204113862974,1.997172795660743e-05,-0.21714561736402493,3.333377073718625e-06,0.0025624684320935415,-0.0006031168830830061,0.0003045460867502991,9.586324566123274e-05,-0.0028813108254070606,MaD,2,0.03925925925925926
trans_y,0.029099583171187993,0.01816601991861133,0.02247991307159547,0.0020623990252852664,2.6614912722373605,0.021959394402579,-0.1558962586230658,0.0009060915791282013,0.0035507662603475217,-0.0016672965124175498,0.0018145307582099939,-0.0016407353463166478,-0.003523381299763838,MaD,2,0.03925925925925926
trans_z,0.013540574081813417,0.0024317967629149395,0.004570616300107688,0.0011457219207998692,1.218907688317587,0.29913369126710376,-0.0010205216965613576,0.9827763441518718,0.0028843342699451553,-0.00393842370237195,0.0007472367603465512,-0.001465740377997567,0.002369960560794973,MaD,2,0.03925925925925926
rot_x,0.018384733356691996,0.007330507380979068,0.005395140298979584,0.0002968101542869528,1.6631407207600775,0.1421447821304118,-0.006051080342590028,0.8981434727345926,-0.013860126298166476,-0.008758438969239108,0.0009820084100307356,0.008266328828692795,0.005090248119392502,MaD,2,0.03925925925925926
rot_y,0.021130580187314507,0.010107275910144597,0.00014651973191215362,0.00010070475963641634,1.916900745548462,0.09022158813456964,-0.07302843127138614,0.12188149733718563,0.0003640110014063143,0.004598612121355743,-0.0001738521251591831,-9.465400945571009e-05,-0.003775706973390738,MaD,2,0.03925925925925926
rot_z,0.11230214368428282,0.10230554620324994,0.06468521300982721,0.0006914952583166878,11.234036770747291,3.257458718512874e-10,0.20996932738642407,7.05892918212949e-06,0.0034115064248038647,0.00019660695157309744,-0.0005100646537673799,-0.006450127103293556,0.0035476634985207745,MaD,2,0.03925925925925926
trans_x,0.013449270733013052,0.0023394652232496815,0.0011796001893831232,6.164408483222417e-06,1.2105766137124345,0.30309279648999066,0.10486648208869521,0.026114596298132408,0.00031747436303572235,-0.00026928331290632817,-1.9360312702700584e-05,-0.0005219072390156709,0.0011286671221207992,RoH,1,0.06481481481481481
trans_y,0.05627074638737917,0.04564316470255236,0.053585986579256284,3.1545714929137603e-09,5.29478371055175,9.752411986267653e-05,-0.10468489765866631,0.02637602249020853,-0.0028369453404847884,-0.0014169747172523436,6.297028025639315e-06,1.8313945009928328e-05,-0.0006010180134123986,RoH,1,0.06481481481481481
trans_z,0.07095432069834251,0.060492094580080646,0.060597403266606564,7.45433731341727e-06,6.7819525114727846,4.148628182217819e-06,0.1743042360115687,0.00020260216845975222,7.06149745466737e-05,0.0019899823663302096,-1.7598346721952977e-05,0.0005844025904254835,0.0005383692815266286,RoH,1,0.06481481481481481
rot_x,0.058043311814639065,0.047435691452191286,0.005557348921116145,2.5562098739939643e-06,5.471850408609963,6.707108912879336e-05,0.1967187145160625,2.6391120433327975e-05,0.0018503816416848744,-0.0006282085815029674,1.4264577377106098e-05,-0.0017644138370906351,0.002570709431172725,RoH,1,0.06481481481481481
rot_y,0.12932133421049208,0.11951639428043004,0.02662610885568817,1.0346163731744795e-05,13.189406068056762,5.432806919929878e-12,-0.08826114489255613,0.06138023896690719,0.0026785562655192788,0.002714761103962448,-3.2216187911344774e-05,-0.0025320048381995714,-0.0016366794365678112,RoH,1,0.06481481481481481
rot_z,0.02616828488685563,0.01520171151846439,0.01017799166543798,2.0786861755883734e-05,2.3861860954926915,0.03744075247342642,-0.09363834871235682,0.0471213100453272,-0.0005251456475602388,-0.00015020277836211727,3.956760191136901e-05,-0.0012292192120226418,-0.0009761202161281228,RoH,1,0.06481481481481481
trans_x,0.1096095753124482,0.09958265611551631,0.04349529113401396,0.0009378888105865402,10.931530728400341,6.16162514474578e-10,-0.18671285836116075,6.752056928811099e-05,-0.001099580182253516,0.0007925426212203533,-0.0002049039205561035,-0.0014593521876703074,-0.0016897684083310462,RoH,2,0.03777777777777778
trans_y,0.0761420021853424,0.06573819590364582,0.0254698530669617,0.0003163401306819358,7.318667814807249,1.3221574485532705e-06,-0.2740873704661172,3.386283387888469e-09,-2.6973030265197372e-05,-0.0003850819526020114,-0.00019629545659645919,0.0001315591541835165,-0.0029175979027786653,RoH,2,0.03777777777777778
trans_z,0.06256199367369109,0.05200525936821465,0.0016473451609592127,0.0007498787684515618,5.926263924368752,2.5600946755467483e-05,-0.1342168286556869,0.004342250716326291,0.0007305948480554607,0.0012461302205106976,-0.00014798008471227797,-0.001145493474615298,-0.0012510173833044085,RoH,2,0.03777777777777778
rot_x,0.05942935327232701,0.04883734148485319,0.03297240230013665,0.00036358305736472474,5.61077106641901,4.998143443257673e-05,0.08872354409321997,0.06002826251184653,-0.0007659946763938159,0.0012035040453037475,-0.0001517106347464422,-0.0018615910776307247,0.00046514132811848906,RoH,2,0.03777777777777778
rot_y,0.06643385728710816,0.05592072504935042,0.06373581668791894,2.084524688417133e-07,6.319130758054367,1.1109938363997409e-05,-0.1278525743957104,0.0066121259069282096,-0.00199963161546865,-0.001654818750886699,2.2886938657884436e-06,-0.00021652791649590792,-0.00044895017359095724,RoH,2,0.03777777777777778
rot_z,0.025710044085883177,0.014738310348111572,0.005722322019059645,4.757516523656857e-05,2.3432982152467923,0.04064373334581721,0.04036352358273856,0.39299069360985694,-0.0023004301219284396,0.0004276919595846391,6.6744695651148e-05,0.0018038359232805518,0.0002955593455476646,RoH,2,0.03777777777777778
trans_x,0.020171597702916322,0.009137494073444663,0.00361745132979574,0.0021847412930392496,1.8281138532212755,0.10598429720807656,0.044661637754647876,0.3445297005038972,-0.001888663779011455,0.0008098151754895038,0.0004824584089600796,0.001772939299514172,-0.00016134680571995292,HaM,1,0.04444444444444444
trans_y,0.029621713293037755,0.018694029884175567,0.020173900606335615,0.0009937888770714665,2.710703832160348,0.019939776129603987,-0.05813158974555657,0.2184094920746042,-0.0006913909932649144,-0.0035835132616436724,0.00018971551468735404,-0.00013181322557527804,0.001634181149584141,HaM,1,0.04444444444444444
trans_z,0.03414485917965815,0.023268112098348004,0.022746413710219904,0.0002132082256541823,3.1392528413509106,0.008506987106845108,-0.12141516450648662,0.009937835502570618,-0.00045759665075909895,-0.0002508595831251718,0.00012410882829951822,0.0010681150204721632,-0.0005679762197401152,HaM,1,0.04444444444444444
rot_x,0.20248268654529344,0.19350163571810075,0.12677469238699657,0.0007573343605324911,22.545545108398734,3.6048955443609364e-20,-0.11037446859233213,0.019178469538392178,-0.006016483453479517,0.007427622483694954,0.00013543813896212147,0.0005856789755028246,-0.005664845134284164,HaM,1,0.04444444444444444
rot_y,0.021947023840497515,0.010932913748611273,0.008215127305856829,0.003901232750114225,1.9926279706124508,0.07852520226784754,0.010282057636475736,0.8278074248346868,-1.8372892297621892e-05,-0.0022625914214687856,0.000542365171129234,0.0007734885475321301,0.0014335106320100964,HaM,1,0.04444444444444444
rot_z,0.034274706991695325,0.02339942216052071,0.013965864499371206,0.00021676847312390723,3.1516146495257797,0.008298214940702493,0.006904649602463944,0.8838707892796813,0.006603907854105692,-0.0025510255034008394,0.00020666260969403786,-0.0035586110907283343,0.001629592758969647,HaM,1,0.04444444444444444
trans_x,0.1034957377896576,0.09339996907107262,0.04105878960857223,4.499732166041159e-05,10.25139745912919,2.591828189407718e-09,0.003953545271967121,0.9333470965956531,0.0036062498356290327,0.0029929782490326724,-0.0002763447646291276,-0.0050905472149569905,-0.0018165691899853368,HaM,2,0.04555555555555555
trans_y,0.056635177878326615,0.04601170015173117,0.0030495255889748663,0.00016441320200366594,5.331133489040303,9.03147556035841e-05,-0.02662505695196437,0.5732090234032275,0.007270257155280443,0.0018901500255291634,-0.0001931312129224552,-0.005133918218267282,-0.0014350273222152267,HaM,2,0.04555555555555555
trans_z,0.08775944604237262,0.07748646683113813,0.029263830963517146,2.8990255245275875e-06,8.542745413754826,9.744678338836482e-08,-0.24829870830200407,9.483301505431379e-08,0.0021527777459867093,0.0029911261582121675,-0.00024141471267293685,-0.002067131616210239,-0.004024037775786296,HaM,2,0.04555555555555555
rot_x,0.1279275617170028,0.1181069261507528,0.034122907960303483,0.0010023161023895444,13.026403520831616,7.628188489164432e-12,-0.14520433527934926,0.002014653455842126,-0.010855629128634244,-0.004856237744834289,9.12422615610429e-06,0.008528411194241138,0.0010890712468029696,HaM,2,0.04555555555555555
rot_y,0.13095773609068062,0.12117122410971981,0.02910026839528901,0.00046507588013966483,13.381451567775395,3.64386899553289e-12,0.011702279867379083,0.8044741862911373,0.007531005766812698,0.008883774598509937,-0.00011736733151941698,-0.004800108964644592,-0.005394704519514666,HaM,2,0.04555555555555555
rot_z,0.09233049395673776,0.08210899051030462,0.08697400718569892,0.00017287478304983672,9.032966083766983,3.434902161743521e-08,-0.0931170335808854,0.04836951949268101,0.0023477126552930118,-0.00083727178408849,-0.00014635201020837016,0.0016464198007035357,-0.0005079143350123351,HaM,2,0.04555555555555555
trans_x,0.08286972114175228,0.07254167746091611,0.023245386042090477,5.8465988696410065e-05,8.02375780957613,2.9426733955932135e-07,0.038612322958924944,0.41386119907819063,-0.0018941537654638121,0.004042756354781455,0.0001256752787080543,0.0019393114686250162,-0.0024511349808800276,ElL,1,0.05259259259259259
trans_y,0.04444555892143831,0.03368481071109419,0.016333681091412977,6.2889296497115055e-06,4.13034094401664,0.0011198859191955152,-0.060919803313897125,0.19708254905301084,0.00403876158979089,0.0007735528036399001,-3.291828928438036e-05,-0.004495114608568846,-0.0011674835942397958,ElL,1,0.05259259259259259
trans_z,0.10774409362460513,0.09769616675100834,0.056107914403876746,2.9981149986202382e-05,10.723017293022627,9.566482052304105e-10,-0.10046507543520469,0.033117843048388385,0.0018592706862411257,-0.002212191108360878,-6.368455855722794e-05,-0.002274746870441546,0.0010203917211991911,ElL,1,0.05259259259259259
rot_x,0.12089052746155249,0.1109906460140474,0.10339521347539438,0.0005860773588637347,12.21131062049427,4.1854232852177187e-11,0.10256592089107117,0.029597140722904505,-0.00015610971943903588,0.0017231097795837023,0.00040450903061164435,0.0035169348016795376,-5.949898216465338e-05,ElL,1,0.05259259259259259
rot_y,0.1613025546721779,0.15185776362118897,0.15489720936758355,1.3324508137402269e-05,17.07846725262255,1.8471036758679404e-15,-0.23007960627750706,8.077269353810892e-07,0.0015846762175272284,-0.000439827694136136,-3.07956350815709e-06,0.0006249030327070892,-0.0009167908653333122,ElL,1,0.05259259259259259
rot_z,0.057424012709641925,0.046809418258173974,0.04844925150012103,3.3633327121807e-05,5.4099111343533375,7.646025170237919e-05,0.22928951490073946,8.829304610404311e-07,0.0024759460507657316,-4.1522426587939425e-05,-0.00020238330900265288,-0.0011659664955066225,0.002727942158154405,ElL,1,0.05259259259259259
trans_x,0.044473660353496536,0.03371322860072057,0.03920761956728103,0.00047678996665945217,4.13307396722472,0.001113552756507022,0.01328508660895163,0.7786737262489203,-0.003441338836585122,0.0005997092985103067,9.407369776400245e-05,0.0011235785707431653,-0.0002817017556601452,ElL,2,0.05259259259259259
trans_y,0.13800162933078852,0.12829444047190097,0.10100939443820989,0.000821636533983594,14.216436018388551,6.45538856313666e-13,0.27361647107281123,3.6104007977910585e-09,0.004477638628340422,0.004670329699913775,-0.00044523838913035525,-0.005117397673313337,0.00039879579814378215,ElL,2,0.05259259259259259
trans_z,0.05602401454139916,0.045393654344793255,0.015855893948401367,0.00047232542398167876,5.2701896742207195,0.0001027240121209049,-0.07115104542179107,0.13179677779480028,-0.0029387544985198673,-0.0025455814735468995,0.00012340612295458461,0.0022280264047034575,0.0012040607566582097,ElL,2,0.05259259259259259
rot_x,0.030856447774296414,0.019942669033016003,4.8589874149795875e-06,2.8039012960223708e-05,2.827292774186862,0.015846713656049383,0.021630780375990758,0.6472143672444879,-0.006162961421599935,-0.0017453844196583324,-0.0003176927107104149,0.0048548029615410595,0.0013804586724480185,ElL,2,0.05259259259259259
rot_y,0.08673516284575988,0.07645064891384279,0.04038086994767498,1.4875690808602293e-05,8.433569483199848,1.2294108623714552e-07,-0.05043835938069556,0.28567258334255413,-0.00571988675307941,0.002338956068238496,-0.0002443837861886818,0.002916919081080509,-0.0018434037540369557,ElL,2,0.05259259259259259
rot_z,0.0543106501200189,0.043660995279028114,0.026690947532784892,1.6800481716705562e-05,5.099756840097376,0.00014718069840215383,0.07391022739019544,0.11742966222901347,-0.001929915882425535,-0.0037544832644387884,0.00011605775622653455,0.004125819031478075,0.0034407522038200473,ElL,2,0.05259259259259259
trans_x,0.05941432367629684,0.04882214263661555,0.004152554577307566,6.942322485337105e-05,5.6092624789657375,5.014140527121057e-05,-0.05385220446157134,0.2542747091677179,0.009663144860358509,0.007373108117988578,0.00021158319492313132,-0.006403724849363866,-0.005569986080626468,TaR,1,0.05037037037037037
trans_y,0.07494351480551853,0.06452621204431941,0.03471012458396194,0.0003801296028173029,7.194138110745656,1.723994316222975e-06,0.11640248089937671,0.013480889394688587,0.019080172715648564,0.03343048266277201,0.0032866772006046336,-0.015748405650563853,-0.01679988860706058,TaR,1,0.05037037037037037
trans_z,0.06084499728584947,0.05026892743546485,0.003660464804661201,0.0003328957163616364,5.753082018802753,3.696784578304983e-05,-0.024740629578378526,0.6006622395802933,0.003084585801659348,0.0062575802782554955,8.42243375700997e-05,-0.002313699036866166,-0.004292601236475735,TaR,1,0.05037037037037037
